edition,edition_status,ledger,event_scope,cohort,team_id,team,card_events,foul_events,red_weight,mean_card_segment,mean_foul_segment,delta,p_delta,q_delta,w1,p_w1,q_w1,bh_m,evidentiary_status,source_status,permutations,seed,note
2026,provisional_M100,stripped,expanded,all_teams,43938,Croatia,4,41,2.5,4.25,2.878049,1.371951,0.135432,0.541729,1.371951,0.144428,0.433283,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,1895293,Curaçao,7,26,2.5,4,2.076923,1.923077,0.0005,0.011994,1.923077,0.0005,0.011994,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43995,Czechia,1,36,2.5,5,2.694444,2.305556,0.268866,0.633075,2.305556,0.268866,0.586616,48,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,stripped,expanded,all_teams,43854,Côte d'Ivoire,4,25,2.5,1.75,2.84,-1.09,0.249375,0.633075,1.41,0.13993,0.433283,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43927,Ecuador,7,42,2.5,4.176471,2.785714,1.390756,0.052974,0.317841,1.390756,0.054973,0.329835,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43855,Egypt,9,50,2.5,3.222222,3.14,0.082222,0.91904,1,0.882222,0.14093,0.433283,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43942,England,6,59,2.5,2.466667,3.067797,-0.60113,0.475262,0.805666,0.750282,0.617191,0.77961,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43946,France,4,56,2.5,3.75,2.535714,1.214286,0.201899,0.605697,1.214286,0.231384,0.528878,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43948,Germany,3,48,2.5,5.333333,2.854167,2.479167,0.015492,0.131934,2.479167,0.015492,0.131934,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43860,Ghana,6,51,2.5,3.666667,3,0.666667,0.395802,0.751009,0.666667,0.474263,0.67235,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43908,Haiti,5,50,2.5,2.6,2.82,-0.22,0.78011,0.978243,0.3,0.935532,0.993416,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43817,IR Iran,6,29,2.5,3.333333,3.034483,0.298851,0.631684,0.961701,0.528736,0.573213,0.743628,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43818,Iraq,5,23,2.5,2.307692,2.695652,-0.38796,0.656672,0.961701,1.103679,0.191404,0.46057,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43819,Japan,4,51,2.5,3,2.764706,0.235294,0.884058,0.986855,0.5,0.792104,0.905262,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43820,Jordan,4,27,2.5,3.5,3.185185,0.314815,0.736632,0.978243,0.759259,0.444778,0.67235,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43822,Korea Republic,4,21,2.5,3.25,2.619048,0.630952,0.470265,0.805666,0.845238,0.472764,0.67235,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43911,Mexico,4,55,2.5,3.909091,2.545455,1.363636,0.185407,0.605697,1.363636,0.191904,0.46057,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43872,Morocco,7,68,2.5,2.142857,3.191176,-1.048319,0.182409,0.605697,1.342437,0.082959,0.398201,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43960,Netherlands,3,41,2.5,4.666667,3.195122,1.471545,0.281359,0.633075,1.910569,0.142429,0.433283,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43978,New Zealand,4,28,2.5,2.25,2.678571,-0.428571,0.657671,0.961701,0.785714,0.490255,0.67235,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43961,Norway,2,56,2.5,1,2.767857,-1.767857,0.277361,0.633075,1.767857,0.357821,0.658337,48,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,stripped,expanded,all_teams,43914,Panama,5,41,2.5,4.2,2.365854,1.834146,0.005997,0.095952,1.834146,0.005997,0.095952,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43928,Paraguay,10,57,2.5,3.391304,3.22807,0.163234,0.802599,0.978243,0.370709,0.870065,0.971235,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43963,Portugal,7,37,2.5,3.571429,2.459459,1.111969,0.045477,0.311844,1.212355,0.024988,0.171343,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43834,Qatar,5,31,2.5,2.8125,2.677419,0.135081,0.88006,0.986855,0.546371,0.785107,0.905262,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43835,Saudi Arabia,6,24,2.5,2.833333,2.791667,0.041667,1,1,0.375,0.932034,0.993416,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43967,Scotland,5,37,2.5,4.4,2.756757,1.643243,0.009995,0.11994,1.643243,0.009995,0.11994,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43879,Senegal,3,33,2.5,3.333333,3.212121,0.121212,1,1,0.787879,0.764618,0.905262,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43883,South Africa,7,33,2.5,3.3,2.666667,0.633333,0.323838,0.647676,0.633333,0.483258,0.67235,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43969,Spain,5,63,2.5,4,2.777778,1.222222,0.109445,0.477579,1.222222,0.11994,0.433283,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43970,Sweden,5,38,2.5,4,2.5,1.5,0.074963,0.3998,1.5,0.075962,0.398201,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43971,Switzerland,8,82,2.5,3.25,2.963415,0.286585,0.704148,0.965689,0.865854,0.31934,0.658337,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43888,Tunisia,1,27,2.5,3,2.666667,0.333333,1,1,1.592593,1,1,48,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,stripped,expanded,all_teams,43972,Türkiye,2,29,2.5,4.5,3.034483,1.465517,0.303348,0.633075,1.465517,0.370315,0.658337,48,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,stripped,expanded,all_teams,43921,USA,8,51,2.5,3.473684,2.666667,0.807018,0.225887,0.633075,0.934985,0.181909,0.46057,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,43930,Uruguay,6,26,2.5,3.666667,2.846154,0.820513,0.293853,0.633075,0.820513,0.363818,0.658337,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,expanded,all_teams,44005,Uzbekistan,4,41,2.5,1.75,2.487805,-0.737805,0.486757,0.805666,0.920732,0.405797,0.67235,48,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,full,knockout,knockout_teams,43843,Algeria,2,10,2.5,3,3.1,-0.1,1,1,0.7,0.809095,0.873823,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,full,knockout,knockout_teams,43922,Argentina,4,37,2.5,6.5,2.621622,3.878378,0.0005,0.006747,3.878378,0.0005,0.006747,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,full,knockout,knockout_teams,43976,Australia,0,12,2.5,,,,,,,,,27,zero_cards_excluded_from_m,complete_with_known_undercount,2000,20260713,No retained card; statistic undefined and excluded from BH m.
2026,provisional_M100,full,knockout,knockout_teams,43934,Austria,1,14,2.5,5,2.928571,2.071429,0.22089,0.585117,2.071429,0.35932,0.578711,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,full,knockout,knockout_teams,43935,Belgium,3,46,2.5,4.666667,3.5,1.166667,0.417791,0.752024,1.644928,0.243378,0.547601,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,full,knockout,knockout_teams,44037,Bosnia and Herzegovina,1,12,2.5,5,2.666667,2.333333,0.588206,0.901207,2.333333,0.588206,0.756265,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,full,knockout,knockout_teams,43924,Brazil,3,8,2.5,2.666667,2.75,-0.083333,1,1,1,0.015992,0.107946,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,full,knockout,knockout_teams,43850,Cabo Verde,1,11,2.5,4,4.090909,-0.090909,1,1,1.727273,0.643678,0.771462,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,full,knockout,knockout_teams,43899,Canada,6,35,2.5,3,2.457143,0.542857,0.454773,0.767429,1.019048,0.155422,0.41964,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,full,knockout,knockout_teams,43926,Colombia,4,31,2.5,3.75,3.483871,0.266129,0.7991,0.980714,0.685484,0.849075,0.881732,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,full,knockout,knockout_teams,20014,Congo DR,1,11,2.5,1,3.090909,-2.090909,0.092454,0.416042,2.272727,0.092454,0.312031,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,full,knockout,knockout_teams,43938,Croatia,2,10,2.5,4,2.2,1.8,0.048976,0.264468,1.8,0.048976,0.22039,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,full,knockout,knockout_teams,43854,Côte d'Ivoire,0,6,2.5,,,,,,,,,27,zero_cards_excluded_from_m,complete_with_known_undercount,2000,20260713,No retained card; statistic undefined and excluded from BH m.
2026,provisional_M100,full,knockout,knockout_teams,43927,Ecuador,4,11,2.5,4.454545,3.181818,1.272727,0.194403,0.583208,1.272727,0.216892,0.53237,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,full,knockout,knockout_teams,43855,Egypt,5,22,2.5,5.6,3.363636,2.236364,0.003498,0.031484,2.236364,0.003498,0.031484,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,full,knockout,knockout_teams,43942,England,6,23,2.5,2.866667,3.173913,-0.307246,0.767116,0.980714,0.730435,0.657171,0.771462,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,full,knockout,knockout_teams,43946,France,3,33,2.5,3.666667,2.606061,1.060606,0.306347,0.646712,1.181818,0.42079,0.597964,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,full,knockout,knockout_teams,43948,Germany,2,16,2.5,7,2.875,4.125,0.0005,0.006747,4.125,0.0005,0.006747,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,full,knockout,knockout_teams,43860,Ghana,3,8,2.5,4,4.125,-0.125,1,1,0.208333,1,1,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,full,knockout,knockout_teams,43819,Japan,3,10,2.5,2.333333,3,-0.666667,0.617191,0.901207,0.666667,0.781109,0.873823,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,full,knockout,knockout_teams,43911,Mexico,2,24,2.5,4.5,2.333333,2.166667,0.113943,0.439495,2.166667,0.113943,0.341829,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,full,knockout,knockout_teams,43872,Morocco,6,37,2.5,2.333333,3.513514,-1.18018,0.149925,0.505997,1.603604,0.061969,0.239023,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,full,knockout,knockout_teams,43960,Netherlands,0,18,2.5,,,,,,,,,27,zero_cards_excluded_from_m,complete_with_known_undercount,2000,20260713,No retained card; statistic undefined and excluded from BH m.
2026,provisional_M100,full,knockout,knockout_teams,43961,Norway,2,22,2.5,4.5,2.954545,1.545455,0.330835,0.646712,1.545455,0.463768,0.626087,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,full,knockout,knockout_teams,43928,Paraguay,2,23,2.5,5.5,4.086957,1.413043,0.335332,0.646712,1.456522,0.385807,0.578711,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,full,knockout,knockout_teams,43963,Portugal,3,12,2.5,3.666667,1.916667,1.75,0.021989,0.148426,1.75,0.021989,0.118741,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,full,knockout,knockout_teams,43879,Senegal,1,11,2.5,4,3.454545,0.545455,0.634183,0.901207,1.636364,0.286857,0.553223,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,full,knockout,knockout_teams,43883,South Africa,0,10,2.5,,,,,,,,,27,zero_cards_excluded_from_m,complete_with_known_undercount,2000,20260713,No retained card; statistic undefined and excluded from BH m.
2026,provisional_M100,full,knockout,knockout_teams,43969,Spain,3,31,2.5,4,2.709677,1.290323,0.238381,0.585117,1.290323,0.272864,0.553223,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,full,knockout,knockout_teams,43970,Sweden,0,10,2.5,,,,,,,,,27,zero_cards_excluded_from_m,complete_with_known_undercount,2000,20260713,No retained card; statistic undefined and excluded from BH m.
2026,provisional_M100,full,knockout,knockout_teams,43971,Switzerland,5,47,2.5,3.6,3.489362,0.110638,0.936032,1,1.106383,0.369315,0.578711,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,full,knockout,knockout_teams,43921,USA,3,16,2.5,3.555556,3.0625,0.493056,0.734133,0.980714,1.368056,0.307846,0.554123,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,knockout,knockout_teams,43843,Algeria,2,10,2.5,3,3.1,-0.1,1,1,0.7,0.809095,0.910232,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,stripped,knockout,knockout_teams,43922,Argentina,3,37,2.5,6.333333,2.621622,3.711712,0.001499,0.02024,3.711712,0.001499,0.02024,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,knockout,knockout_teams,43976,Australia,0,12,2.5,,,,,,,,,27,zero_cards_excluded_from_m,complete_with_known_undercount,2000,20260713,No retained card; statistic undefined and excluded from BH m.
2026,provisional_M100,stripped,knockout,knockout_teams,43934,Austria,1,14,2.5,5,2.928571,2.071429,0.22089,0.643628,2.071429,0.35932,0.612752,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,stripped,knockout,knockout_teams,43935,Belgium,3,46,2.5,4.666667,3.5,1.166667,0.417791,0.850918,1.644928,0.243378,0.593703,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,knockout,knockout_teams,44037,Bosnia and Herzegovina,1,12,2.5,5,2.666667,2.333333,0.588206,0.901207,2.333333,0.588206,0.756265,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,stripped,knockout,knockout_teams,43924,Brazil,3,8,2.5,2.666667,2.75,-0.083333,1,1,1,0.015992,0.107946,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,knockout,knockout_teams,43850,Cabo Verde,1,11,2.5,4,4.090909,-0.090909,1,1,1.727273,0.643678,0.789969,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,stripped,knockout,knockout_teams,43899,Canada,6,35,2.5,3,2.457143,0.542857,0.454773,0.850918,1.019048,0.155422,0.41964,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,knockout,knockout_teams,43926,Colombia,4,31,2.5,3.75,3.483871,0.266129,0.7991,1,0.685484,0.849075,0.917001,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,knockout,knockout_teams,20014,Congo DR,1,11,2.5,1,3.090909,-2.090909,0.092454,0.416042,2.272727,0.092454,0.312031,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,stripped,knockout,knockout_teams,43938,Croatia,2,10,2.5,4,2.2,1.8,0.048976,0.264468,1.8,0.048976,0.22039,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,stripped,knockout,knockout_teams,43854,Côte d'Ivoire,0,6,2.5,,,,,,,,,27,zero_cards_excluded_from_m,complete_with_known_undercount,2000,20260713,No retained card; statistic undefined and excluded from BH m.
2026,provisional_M100,stripped,knockout,knockout_teams,43927,Ecuador,3,11,2.5,5,3.181818,1.818182,0.121939,0.470336,1.818182,0.129935,0.389805,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,knockout,knockout_teams,43855,Egypt,3,22,2.5,6,3.363636,2.636364,0.009995,0.089955,2.636364,0.009995,0.089955,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,knockout,knockout_teams,43942,England,4,23,2.5,2.272727,3.173913,-0.901186,0.504248,0.850918,1.130435,0.563218,0.756265,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,knockout,knockout_teams,43946,France,3,33,2.5,3.666667,2.606061,1.060606,0.306347,0.751942,1.181818,0.42079,0.631184,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,knockout,knockout_teams,43948,Germany,2,16,2.5,7,2.875,4.125,0.0005,0.013493,4.125,0.0005,0.013493,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,stripped,knockout,knockout_teams,43860,Ghana,3,8,2.5,4,4.125,-0.125,1,1,0.208333,1,1,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,knockout,knockout_teams,43819,Japan,3,10,2.5,2.333333,3,-0.666667,0.617191,0.901207,0.666667,0.781109,0.910232,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,knockout,knockout_teams,43911,Mexico,1,24,2.5,4,2.333333,1.666667,0.49975,0.850918,2,0.49975,0.710171,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,stripped,knockout,knockout_teams,43872,Morocco,6,37,2.5,2.333333,3.513514,-1.18018,0.149925,0.505997,1.603604,0.061969,0.239023,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,knockout,knockout_teams,43960,Netherlands,0,18,2.5,,,,,,,,,27,zero_cards_excluded_from_m,complete_with_known_undercount,2000,20260713,No retained card; statistic undefined and excluded from BH m.
2026,provisional_M100,stripped,knockout,knockout_teams,43961,Norway,1,22,2.5,2,2.954545,-0.954545,0.913543,1,1.772727,1,1,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,stripped,knockout,knockout_teams,43928,Paraguay,2,23,2.5,5.5,4.086957,1.413043,0.335332,0.754498,1.456522,0.385807,0.612752,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,stripped,knockout,knockout_teams,43963,Portugal,3,12,2.5,3.666667,1.916667,1.75,0.021989,0.148426,1.75,0.021989,0.118741,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,knockout,knockout_teams,43879,Senegal,1,11,2.5,4,3.454545,0.545455,0.634183,0.901207,1.636364,0.286857,0.593703,27,non_evidentiary_lt3_cards,complete_with_known_undercount,2000,20260713,Fewer than three retained cards; reported but non-evidentiary.
2026,provisional_M100,stripped,knockout,knockout_teams,43883,South Africa,0,10,2.5,,,,,,,,,27,zero_cards_excluded_from_m,complete_with_known_undercount,2000,20260713,No retained card; statistic undefined and excluded from BH m.
2026,provisional_M100,stripped,knockout,knockout_teams,43969,Spain,3,31,2.5,4,2.709677,1.290323,0.238381,0.643628,1.290323,0.272864,0.593703,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,knockout,knockout_teams,43970,Sweden,0,10,2.5,,,,,,,,,27,zero_cards_excluded_from_m,complete_with_known_undercount,2000,20260713,No retained card; statistic undefined and excluded from BH m.
2026,provisional_M100,stripped,knockout,knockout_teams,43971,Switzerland,5,47,2.5,3.6,3.489362,0.110638,0.936032,1,1.106383,0.369315,0.612752,27,evidentiary,complete_with_known_undercount,2000,20260713,
2026,provisional_M100,stripped,knockout,knockout_teams,43921,USA,3,16,2.5,3.555556,3.0625,0.493056,0.734133,0.991079,1.368056,0.307846,0.593703,27,evidentiary,complete_with_known_undercount,2000,20260713,
