edition,edition_status,match_number,stage,team_id,team,goals_for,goals_against,source_url
2018,final,42,group,43971,Switzerland,2,2,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,42,group,43901,Costa Rica,2,2,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,43,group,43822,Korea Republic,2,0,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,43,group,43948,Germany,0,2,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,44,group,43911,Mexico,0,3,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,44,group,43970,Sweden,3,0,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,45,group,43942,England,0,1,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,45,group,43935,Belgium,1,0,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,46,group,43914,Panama,1,2,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,46,group,43888,Tunisia,2,1,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,47,group,43819,Japan,0,1,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,47,group,43962,Poland,1,0,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,48,group,43879,Senegal,0,1,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,48,group,43926,Colombia,1,0,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,49,round_of_16,43930,Uruguay,2,1,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,49,round_of_16,43963,Portugal,1,2,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,50,round_of_16,43946,France,4,3,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,50,round_of_16,43922,Argentina,3,4,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,51,round_of_16,43969,Spain,1,1,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,51,round_of_16,43965,Russia,1,1,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,52,round_of_16,43938,Croatia,1,1,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,52,round_of_16,43941,Denmark,1,1,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,53,round_of_16,43924,Brazil,2,0,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,53,round_of_16,43911,Mexico,0,2,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,54,round_of_16,43935,Belgium,3,2,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,54,round_of_16,43819,Japan,2,3,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,55,round_of_16,43970,Sweden,1,0,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,55,round_of_16,43971,Switzerland,0,1,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,56,round_of_16,43926,Colombia,1,1,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,56,round_of_16,43942,England,1,1,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,57,quarter_final,43930,Uruguay,0,2,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,57,quarter_final,43946,France,2,0,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,58,quarter_final,43924,Brazil,1,2,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,58,quarter_final,43935,Belgium,2,1,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,59,quarter_final,43965,Russia,2,2,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,59,quarter_final,43938,Croatia,2,2,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,60,quarter_final,43970,Sweden,0,2,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,60,quarter_final,43942,England,2,0,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,61,semi_final,43946,France,1,0,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,61,semi_final,43935,Belgium,0,1,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,62,semi_final,43938,Croatia,2,1,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,62,semi_final,43942,England,1,2,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,63,third_place,43935,Belgium,2,0,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,63,third_place,43942,England,0,2,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,64,final,43946,France,4,2,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2018,final,64,final,43938,Croatia,2,4,https://www.fifa.com/tournaments/mens/worldcup/2018russia
2022,final,1,group,43834,Qatar,0,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,1,group,43927,Ecuador,2,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,2,group,43879,Senegal,0,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,2,group,43960,Netherlands,2,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,3,group,43942,England,6,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,3,group,43817,Iran,2,6,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,4,group,43921,United States,1,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,4,group,43974,Wales,1,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,5,group,43946,France,4,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,5,group,43976,Australia,1,4,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,6,group,43941,Denmark,0,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,6,group,43888,Tunisia,0,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,7,group,43911,Mexico,0,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,7,group,43962,Poland,0,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,8,group,43922,Argentina,1,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,8,group,43835,Saudi Arabia,2,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,9,group,43935,Belgium,1,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,9,group,43899,Canada,0,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,10,group,43969,Spain,7,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,10,group,43901,Costa Rica,0,7,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,11,group,43948,Germany,1,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,11,group,43819,Japan,2,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,12,group,43872,Morocco,0,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,12,group,43938,Croatia,0,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,13,group,43971,Switzerland,1,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,13,group,43849,Cameroon,0,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,14,group,43930,Uruguay,0,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,14,group,43822,Korea Republic,0,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,15,group,43963,Portugal,3,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,15,group,43860,Ghana,2,3,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,16,group,43924,Brazil,2,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,16,group,1902465,Serbia,0,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,17,group,43974,Wales,0,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,17,group,43817,Iran,2,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,18,group,43834,Qatar,1,3,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,18,group,43879,Senegal,3,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,19,group,43960,Netherlands,1,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,19,group,43927,Ecuador,1,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,20,group,43942,England,0,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,20,group,43921,United States,0,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,21,group,43888,Tunisia,0,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,21,group,43976,Australia,1,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,22,group,43962,Poland,2,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,22,group,43835,Saudi Arabia,0,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,23,group,43946,France,2,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,23,group,43941,Denmark,1,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,24,group,43922,Argentina,2,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,24,group,43911,Mexico,0,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,25,group,43819,Japan,0,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,25,group,43901,Costa Rica,1,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,26,group,43935,Belgium,0,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,26,group,43872,Morocco,2,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,27,group,43938,Croatia,4,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,27,group,43899,Canada,1,4,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,28,group,43969,Spain,1,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,28,group,43948,Germany,1,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,29,group,43849,Cameroon,3,3,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,29,group,1902465,Serbia,3,3,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,30,group,43822,Korea Republic,2,3,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,30,group,43860,Ghana,3,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,31,group,43924,Brazil,1,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,31,group,43971,Switzerland,0,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,32,group,43963,Portugal,2,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,32,group,43930,Uruguay,0,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,33,group,43974,Wales,0,3,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,33,group,43942,England,3,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,34,group,43817,Iran,0,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,34,group,43921,United States,1,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,35,group,43927,Ecuador,1,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,35,group,43879,Senegal,2,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,36,group,43960,Netherlands,2,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,36,group,43834,Qatar,0,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,37,group,43976,Australia,1,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,37,group,43941,Denmark,0,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,38,group,43888,Tunisia,1,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,38,group,43946,France,0,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,39,group,43962,Poland,0,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,39,group,43922,Argentina,2,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,40,group,43835,Saudi Arabia,1,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,40,group,43911,Mexico,2,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,41,group,43938,Croatia,0,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,41,group,43935,Belgium,0,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,42,group,43899,Canada,1,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,42,group,43872,Morocco,2,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,43,group,43819,Japan,2,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,43,group,43969,Spain,1,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,44,group,43901,Costa Rica,2,4,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,44,group,43948,Germany,4,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,45,group,43860,Ghana,0,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,45,group,43930,Uruguay,2,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,46,group,43822,Korea Republic,2,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,46,group,43963,Portugal,1,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,47,group,1902465,Serbia,2,3,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,47,group,43971,Switzerland,3,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,48,group,43849,Cameroon,1,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,48,group,43924,Brazil,0,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,49,round_of_16,43960,Netherlands,3,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,49,round_of_16,43921,United States,1,3,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,50,round_of_16,43922,Argentina,2,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,50,round_of_16,43976,Australia,1,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,51,round_of_16,43942,England,3,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,51,round_of_16,43879,Senegal,0,3,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,52,round_of_16,43946,France,3,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,52,round_of_16,43962,Poland,1,3,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,53,round_of_16,43819,Japan,1,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,53,round_of_16,43938,Croatia,1,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,54,round_of_16,43924,Brazil,4,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,54,round_of_16,43822,Korea Republic,1,4,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,55,round_of_16,43872,Morocco,0,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,55,round_of_16,43969,Spain,0,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,56,round_of_16,43963,Portugal,6,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,56,round_of_16,43971,Switzerland,1,6,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,57,quarter_final,43960,Netherlands,2,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,57,quarter_final,43922,Argentina,2,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,58,quarter_final,43938,Croatia,1,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,58,quarter_final,43924,Brazil,1,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,59,quarter_final,43942,England,1,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,59,quarter_final,43946,France,2,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,60,quarter_final,43872,Morocco,1,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,60,quarter_final,43963,Portugal,0,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,61,semi_final,43922,Argentina,3,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,61,semi_final,43938,Croatia,0,3,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,62,semi_final,43946,France,2,0,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,62,semi_final,43872,Morocco,0,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,63,third_place,43938,Croatia,2,1,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,63,third_place,43872,Morocco,1,2,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,64,final,43922,Argentina,3,3,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2022,final,64,final,43946,France,3,3,https://www.fifa.com/tournaments/mens/worldcup/qatar2022
2026,provisional_M100,1,group,43911,Mexico,2,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,1,group,43883,South Africa,0,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,2,group,43822,Korea Republic,2,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,2,group,43995,Czechia,1,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,3,group,43899,Canada,1,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,3,group,44037,Bosnia and Herzegovina,1,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,4,group,43921,USA,4,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,4,group,43928,Paraguay,1,4,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,5,group,43908,Haiti,0,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,5,group,43967,Scotland,1,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,6,group,43976,Australia,2,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,6,group,43972,Türkiye,0,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,7,group,43924,Brazil,1,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,7,group,43872,Morocco,1,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,8,group,43834,Qatar,1,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,8,group,43971,Switzerland,1,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,9,group,43854,Côte d'Ivoire,1,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,9,group,43927,Ecuador,0,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,10,group,43948,Germany,7,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,10,group,1895293,Curaçao,1,7,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,11,group,43960,Netherlands,2,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,11,group,43819,Japan,2,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,12,group,43970,Sweden,5,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,12,group,43888,Tunisia,1,5,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,13,group,43835,Saudi Arabia,1,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,13,group,43930,Uruguay,1,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,14,group,43969,Spain,0,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,14,group,43850,Cabo Verde,0,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,15,group,43817,IR Iran,2,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,15,group,43978,New Zealand,2,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
